epoch,train_dice_loss
1,0.7476434971975243
2,0.7176327461781709
3,0.7005710093871407
4,0.6961450151775195
5,0.6710108580796615
6,0.66634274461995
7,0.6420648740685504
8,0.6147968473641768
9,0.608118557670842
10,0.5912885082804639
11,0.5839239472928255
12,0.5681782636953436
13,0.5624357275340868
14,0.5615896388240482
15,0.5455779275168543
16,0.5372876812582431
17,0.5463332741156869
18,0.5206655292407326
19,0.5184965556082518
20,0.5070185003073319
21,0.5183488788812057
22,0.4969847039036129
23,0.4834571387456811
24,0.47156162132387575
25,0.48742778042088386
26,0.46709273146546404
27,0.45836056211720344
28,0.44999361245528513
29,0.44606526157130366
30,0.44449945455012113
31,0.44792553108671435
32,0.419138424033704
33,0.43689259860826574
34,0.41782024787819905
35,0.40634782728941543
36,0.45730419677236805
37,0.3972096167180849
38,0.38625243047009344
39,0.3845638017291608
40,0.3771686115990514
41,0.38915081218532893
42,0.37751888295878533
43,0.4133960608554923
44,0.39119292458762295
45,0.36265743102716363
46,0.3615034467500189
47,0.34324780300907465
48,0.3334219804276591
49,0.35107819748961405
50,0.3369126178648161
