epoch,train_dice_loss
1,0.6774515083023146
2,0.5878720532185632
3,0.5361466955775009
4,0.51872428589397
5,0.5002459314264244
6,0.4842980911788857
7,0.47965437654316556
8,0.46959915068933905
9,0.46140456374953775
10,0.45538568165567184
11,0.4435779235461698
12,0.43010594544847025
13,0.4230927096472846
14,0.4140620959480344
15,0.40928636900350157
16,0.3960792407685635
17,0.3834235861994862
18,0.3713065912391106
19,0.3631333367886886
20,0.363994324908537
21,0.3535966893296875
22,0.33783893650783176
23,0.33347964887395665
24,0.3211661385035463
25,0.3192614757806907
26,0.31148701243930393
27,0.3214925969413163
28,0.3042693480622015
29,0.2966868736515378
30,0.2910814890090157
31,0.29127763893479613
32,0.27898448689441013
33,0.2679039192485394
34,0.26427178870488877
35,0.2662663331218794
36,0.2739312861090392
37,0.27201313566018814
38,0.26510124551314934
39,0.27065608064463453
40,0.253947134208835
41,0.24774375379345256
42,0.24596632676186905
43,0.24312768428543813
44,0.2422335643264463
45,0.2375706331013075
46,0.23143283474159657
47,0.2351547371198409
48,0.24333923607090718
49,0.23753621830140323
50,0.23571178307330687
