epoch,train_dice_loss
1,0.6796372093871418
2,0.560702454253225
3,0.5264523540075745
4,0.5041000977756673
5,0.4865289949413786
6,0.4737882891874663
7,0.4751362026673961
8,0.46606379684977506
9,0.45433413316650123
10,0.45873317002834035
11,0.4441811655620422
12,0.4403649726671282
13,0.4407086061349506
14,0.4324410117213431
15,0.4287911423629907
16,0.42676625123822876
17,0.42197503287338667
18,0.4153122167000596
19,0.41730296749615126
20,0.40792971792229393
21,0.40278437572416004
22,0.4001086896210649
23,0.3974179407584938
24,0.39741382866213665
25,0.3895182756489276
26,0.3917791485578394
27,0.3807415406481342
28,0.3722485671336738
29,0.3726534077842406
30,0.36415897288975707
31,0.3642230641883497
32,0.35968322781472095
33,0.360786275427795
34,0.355305383394734
35,0.35015576601964643
36,0.3519785003980417
37,0.34999988788501546
38,0.33668460693034824
39,0.3386288806666046
40,0.33592010951271023
41,0.3346123769489258
42,0.33161394121239113
43,0.32367280206235083
44,0.32312098930851535
45,0.32434752970985925
46,0.3173882492913834
47,0.32206707363249326
48,0.31277732590106144
49,0.3099610251073854
50,0.31344869012503934
