epoch,train_dice_loss
1,0.7888433497884999
2,0.7395066416781881
3,0.7186924592308376
4,0.6965324873509614
5,0.6733826875686646
6,0.6606646724369215
7,0.629895732195481
8,0.627250121469083
9,0.6137735400510871
10,0.5904830212178438
11,0.5791948761629022
12,0.5620410779248113
13,0.5623458167781
14,0.5447967036910679
15,0.5304078496020773
16,0.5227142023003619
17,0.5207547822724218
18,0.5039666124012159
19,0.5010052849417147
20,0.4962542513142461
21,0.49206800149834673
22,0.4770856512629468
23,0.472983782965204
24,0.4852220372013424
25,0.4569578080073647
26,0.4361588900503905
27,0.4386341058689615
28,0.4345338971718498
29,0.4074621731820314
30,0.4079881165338599
31,0.4126089668792227
32,0.3920939051586649
33,0.38119969549386395
34,0.366026260153107
35,0.3681111641552137
36,0.3885584214459295
37,0.36779235368189606
38,0.3386938777954682
39,0.3482881752045258
40,0.3327483660500983
41,0.31999900690887284
42,0.32257759337839875
43,0.30903906161370487
44,0.30847990849743717
45,0.29216176686079603
46,0.32075184881687163
47,0.3204902673545091
48,0.286667282037113
49,0.2997802142215812
50,0.2735972347466842
