epoch,train_dice_loss
1,0.7479359121426292
2,0.7147244531175364
3,0.6978986242543096
4,0.6781274380891219
5,0.6634719195573227
6,0.6469581546990768
7,0.6220832645893097
8,0.607884386052256
9,0.5893793989782748
10,0.5684071354244067
11,0.5565496338450391
12,0.5442804777103921
13,0.5355979854645936
14,0.5143090222192848
15,0.512278629904208
16,0.5116026665853417
17,0.5043968488340792
18,0.48200428213762203
19,0.4755501070748205
20,0.4746437749137049
21,0.456553752525993
22,0.4559081067209658
23,0.4646548462950665
24,0.4372202883596006
25,0.43589755193046903
26,0.415339618143828
27,0.40574393790701163
28,0.39803435102753015
29,0.3891708186139231
30,0.3975627803284189
31,0.39111323447331137
32,0.38583904789841694
33,0.3625262752823208
34,0.4369670761668164
35,0.38160844756209333
36,0.3689015807017036
37,0.35647769920204
38,0.337791480447935
39,0.36368796358937805
40,0.34279871259046635
41,0.32701626925364785
42,0.3118899783362513
43,0.3133391630390416
44,0.3075064191351766
45,0.30296629835730016
46,0.31050625715566715
47,0.291854852826699
48,0.2879185880007951
49,0.29202675573203873
50,0.2838560407576354
