epoch,train_dice_loss
1,0.7175989977691485
2,0.6609623559143232
3,0.6147419843984687
4,0.5788021174461945
5,0.5523275958455127
6,0.5366135376950969
7,0.5154984667249348
8,0.5134527366446412
9,0.4954670255598815
10,0.4859797199135241
11,0.4727118861416112
12,0.4653122066155724
13,0.45653141413045967
14,0.44812344001687093
15,0.44615840484266694
16,0.44399142628130706
17,0.4335625086141669
18,0.4122456572625948
19,0.41493194336476535
20,0.40899384021759033
21,0.41020102021486865
22,0.39763223515904467
23,0.39354338814382966
24,0.37676010792670045
25,0.37372202264226
26,0.36249389881673066
27,0.3569827438696571
28,0.3594313922783603
29,0.33546981986450114
30,0.3412271663546562
31,0.3419905983235525
32,0.33508596523948336
33,0.3313076823949814
34,0.3347425949962243
35,0.3245542205546213
36,0.31334256432626556
37,0.30877858193024343
38,0.30784159659043603
39,0.30886622725621515
40,0.3001712261982586
41,0.3019485431520835
42,0.2954273862683255
43,0.28633389654366864
44,0.2834641332211702
45,0.29356648384228995
46,0.2869242933133374
47,0.28309279116599456
48,0.27843487742154494
49,0.29564048129579296
50,0.29090480512898903
