epoch,train_dice_loss
1,0.7809361919112827
2,0.7291310999704443
3,0.6973233819007874
4,0.6600054632062498
5,0.6354405229506286
6,0.5991915601751079
7,0.5718182162098263
8,0.5525847295056219
9,0.5385549045127371
10,0.521886127539303
11,0.5070439737776051
12,0.5033313896345055
13,0.49213522944761356
14,0.476987682218137
15,0.48261771422365435
16,0.4611443875924401
17,0.46055435538291933
18,0.4488253662119741
19,0.445239504005598
20,0.448191827017328
21,0.4414410350115403
22,0.42634577971437704
23,0.4208493675874627
24,0.4077636638413305
25,0.41463156789541245
26,0.3979446424090344
27,0.37951082140207293
28,0.37535394093264707
29,0.3681394704010176
30,0.3667703150407128
31,0.36393027305603026
32,0.352237849779751
33,0.3569291962229687
34,0.3470025243318599
35,0.35283764205549073
36,0.3297155528612759
37,0.3214076101132061
38,0.31813928867163865
39,0.3152752075506293
40,0.31901865154504777
41,0.31787694128959076
42,0.3227283937127694
43,0.3192624679726103
44,0.3030934486700141
45,0.31255161483650623
46,0.29549331114343974
47,0.29602408739535707
48,0.28586522437956025
49,0.2947237628309623
50,0.28468864048304765
