epoch,train_dice_loss
1,0.710339953733045
2,0.6176961398748464
3,0.564271827250026
4,0.5409738752384519
5,0.5358400412423666
6,0.5064599364995956
7,0.5021135353071745
8,0.4870373390961525
9,0.4853463736904222
10,0.47250149442359457
11,0.47714854135762813
12,0.46666169391815054
13,0.45814194911441136
14,0.4489485441252243
15,0.4384659569450589
16,0.4344242161443067
17,0.42639321136439956
18,0.433052628885868
19,0.41417440434181413
20,0.40816087223762687
21,0.4025892881286699
22,0.3947559764911962
23,0.3943609694062277
24,0.38399571080713774
25,0.3840693743942782
26,0.3817608680056278
27,0.3736804677823255
28,0.3734275952068179
29,0.3551536754293497
30,0.3483758411955002
31,0.34719041514015475
32,0.35129486968697504
33,0.34129929923734
34,0.3311461213716241
35,0.326691163010722
36,0.32132087985790053
37,0.30995144266202007
38,0.3250714153657819
39,0.3156346980222436
40,0.3110013829847408
41,0.315775255650975
42,0.29891271919531875
43,0.2905607842082201
44,0.29271517624688703
45,0.2892410051250874
46,0.29267921900853167
47,0.28452419961781
48,0.28767324875780315
49,0.2905019677222468
50,0.2819327725487393
