epoch,train_dice_loss
1,0.6829046545984438
2,0.6013305191770358
3,0.5534232551625611
4,0.5281921873165372
5,0.5055804352614874
6,0.4954662302870117
7,0.4871512531974477
8,0.4784876953542622
9,0.4800761454375481
10,0.46500896479049797
11,0.46264301516391615
12,0.4590200750007089
13,0.45402844779371954
14,0.44613552489571584
15,0.45107004884021734
16,0.4363885901072965
17,0.43971423957342676
18,0.43482705372870617
19,0.43161114939936884
20,0.4271663332881491
21,0.4259825217697875
22,0.42159281167848955
23,0.4244042660286224
24,0.4093463017660029
25,0.40648497144381207
26,0.40431964429894823
27,0.39650673687068466
28,0.3965023506700603
29,0.39390668156100256
30,0.39229461657845116
31,0.38876150395875403
32,0.38964368945113453
33,0.3849074995076215
34,0.3923976091517862
35,0.37360300656107776
36,0.37175441382367624
37,0.36911578473182544
38,0.3659766771240172
39,0.3671134347359859
40,0.3660465108153607
41,0.35577179829149724
42,0.35569869614894095
43,0.35875402835719206
44,0.3541376125513858
45,0.3437325790167374
46,0.34648135005778474
47,0.34374696532495663
48,0.3570255805659138
49,0.33495755720891723
50,0.33413855189331737
