epoch,train_dice_loss
1,0.7469014321530261
2,0.7289316567867006
3,0.6686199279355753
4,0.6066712846826716
5,0.5683402808132804
6,0.5366656671019749
7,0.5135179459008455
8,0.5001190010373713
9,0.4870832022572063
10,0.4784384741729051
11,0.47438359187743634
12,0.462611452135116
13,0.455960670690886
14,0.45029669245916304
15,0.4436816855042809
16,0.4378364575574951
17,0.42825402306428545
18,0.4327813055606829
19,0.41739532091438664
20,0.41627807486119695
21,0.41434799847282455
22,0.40536338605805844
23,0.39310237354425026
24,0.3904501248092552
25,0.3801519794301837
26,0.3793529209406172
27,0.3725403077887407
28,0.379105253759479
29,0.3667031476374904
30,0.35691618433069394
31,0.3418289208703432
32,0.3376693570853112
33,0.3330592880022255
34,0.3335677442022227
35,0.32718590663885777
36,0.31840480031871465
37,0.30849036363719023
38,0.3175872527387962
39,0.30892151396520057
40,0.3086238806680443
41,0.2919726565766293
42,0.29221186320091
43,0.3034720981256292
44,0.2846354717619548
45,0.28985150452267644
46,0.2822214261243481
47,0.2957297732588716
48,0.2732419595252365
49,0.2761354198838612
50,0.27242841557266406
