epoch,train_dice_loss
1,0.7516855705277852
2,0.7475468846188131
3,0.7244212837780223
4,0.6756468810027462
5,0.6087319880788882
6,0.5701360648623739
7,0.5441875836298616
8,0.5278516087137276
9,0.5200714335851939
10,0.5079414869185886
11,0.4992615750022963
12,0.4938178644201075
13,0.48346347817927926
14,0.47885310513521334
15,0.47168901289989745
16,0.45864571562779494
17,0.4518504712186867
18,0.4445410013718283
19,0.44333826404770993
20,0.43545070589238005
21,0.4268797330866712
22,0.4157291889060816
23,0.403695277918398
24,0.4049720544700789
25,0.39444492312558077
26,0.3978307355268329
27,0.383307368634573
28,0.3798420481497426
29,0.37001815152583817
30,0.36584065912985336
31,0.3588942719505763
32,0.350266003368467
33,0.3417226593933334
34,0.3441236854768267
35,0.3378893730102801
36,0.33642361369917334
37,0.33292287967953027
38,0.3281718120790515
39,0.32238274880873613
40,0.33340817196436695
41,0.32281453586092185
42,0.31358597101339325
43,0.30994787477849617
44,0.30358073164045424
45,0.3020050849010742
46,0.3049238679325918
47,0.2998714115559925
48,0.2953439827902904
49,0.2890959175583584
50,0.2899940244707407
