epoch,train_dice_loss
1,0.7418455377868984
2,0.7039086427377618
3,0.6665745105432428
4,0.6228834533173105
5,0.6087436056655386
6,0.5842060751241186
7,0.558366006936716
8,0.5532813085162122
9,0.5437292983998423
10,0.525873160103093
11,0.5114438205957412
12,0.5073523662660433
13,0.498997254345728
14,0.5071701413911321
15,0.4798324400963991
16,0.4793676524058632
17,0.47310727536678315
18,0.4665818293457446
19,0.45234835212645325
20,0.43112102883017583
21,0.4293661854837252
22,0.4138472805204599
23,0.4097894817590714
24,0.4111032986122629
25,0.39669409316519033
26,0.3848404232574546
27,0.38562617152929307
28,0.3691832670698995
29,0.36030595918064534
30,0.3508595040310984
31,0.354450653752555
32,0.3454965271379637
33,0.3375186944137449
34,0.34302969736897426
35,0.3338477259096892
36,0.32197747690522155
37,0.3225363839579665
38,0.31750254281189133
39,0.3158220425248146
40,0.30498942661544554
41,0.3063768510585246
42,0.3009554325238518
43,0.3001553493997325
44,0.2955766447212385
45,0.3077240200146385
46,0.31360832303762437
47,0.2998933940477993
48,0.3116109686701194
49,0.29046219308739124
50,0.27738641422727833
