epoch,train_dice_loss
1,0.7495046776273976
2,0.7310118245041889
3,0.7129999414734218
4,0.6956682003062704
5,0.6806078086728635
6,0.6653879694316698
7,0.6445013554199882
8,0.6272006143694339
9,0.6153757774311563
10,0.601619398334752
11,0.5723994032196377
12,0.5676350692044134
13,0.5581879893074865
14,0.5489831434643787
15,0.5425924871278845
16,0.5206734924212746
17,0.5110744712145432
18,0.503066423924073
19,0.4997348427772522
20,0.4832151630650396
21,0.47372660921967547
22,0.46583441832791206
23,0.4532327009283978
24,0.4424336200175078
25,0.43099991394125897
26,0.4373774873173755
27,0.4136843546577122
28,0.4100462250087572
29,0.40735583175783574
30,0.39934781569501626
31,0.38963593529618307
32,0.38045114887797316
33,0.37773901509202046
34,0.3617117835127789
35,0.35411406923895294
36,0.3675414575182873
37,0.3591667865929396
38,0.3490214307671008
39,0.34044295160666754
40,0.3519835148168647
41,0.34008181807787524
42,0.3315686049668685
43,0.3368626554375109
44,0.329536973911783
45,0.31974038533542465
46,0.30565832192483156
47,0.30359878177228183
48,0.301654811916144
49,0.2993306581092917
50,0.29823718433794766
