epoch,train_dice_loss
1,0.7514652653142463
2,0.7513020360885665
3,0.7513018739084865
4,0.7512953931162524
5,0.7495586229271667
6,0.7472149925523026
7,0.7307990789413452
8,0.6966413254308146
9,0.6501510423976321
10,0.6075087770126587
11,0.5758298910114654
12,0.5550215430557728
13,0.5359162236888741
14,0.5243862183807895
15,0.50619308174003
16,0.49399777380532994
17,0.4851991315047408
18,0.47128558747990185
19,0.46093775756483857
20,0.46525869215297144
21,0.4521443407202876
22,0.4397063011866669
23,0.43087357776456103
24,0.42116754597356154
25,0.4142336251084195
26,0.39857308705185734
27,0.3908190188799487
28,0.3864308018670526
29,0.37155901813922926
30,0.36136121224871903
31,0.35788441886908784
32,0.34522573208046514
33,0.33992335741776364
34,0.33252552814435127
35,0.33279642813600774
36,0.32850592531437095
37,0.3105921353711638
38,0.3043471652321344
39,0.3121594982005136
40,0.2984075200159189
41,0.2943615739255451
42,0.2937284696760566
43,0.28097274942800055
44,0.28625422088039476
45,0.3002423754525046
46,0.2852707783756561
47,0.27039582061386386
48,0.26448309668448083
49,0.262150288971011
50,0.25861691020775673
