epoch,train_dice_loss
1,0.7546126909877943
2,0.7223334975864576
3,0.703192512885384
4,0.6788889750190403
5,0.6607378099275671
6,0.6493168276289235
7,0.6209523973257646
8,0.6034805204557336
9,0.5935483250928961
10,0.5771315465802732
11,0.5695636492708455
12,0.5508836323800295
13,0.5466704840245454
14,0.539128465756126
15,0.5406788538331571
16,0.5199813029040461
17,0.5168723725754282
18,0.511389673533647
19,0.5020318313785221
20,0.4931742162808128
21,0.47916190209596055
22,0.5184845455314802
23,0.482534122467041
24,0.4805984605913577
25,0.46531221296476283
26,0.4620215532572373
27,0.4476481424725574
28,0.4549008576766304
29,0.4432753912780596
30,0.42640797988228174
31,0.41752918725428373
32,0.4164704970691515
33,0.41053696715313454
34,0.40844812432061073
35,0.4067137966985288
36,0.4159004486125448
37,0.39792248788087264
38,0.3841744840145111
39,0.38179781773815985
40,0.38281000567519147
41,0.38513402679692144
42,0.36700218877066737
43,0.3608750327773716
44,0.3586982519730278
45,0.34558345494063003
46,0.3430177280436391
47,0.3362867817930553
48,0.34319209378698595
49,0.3464644468348959
50,0.34339635488779646
