epoch,train_dice_loss
1,0.7517408990236216
2,0.7513018266059631
3,0.7513020667572354
4,0.7504919727527818
5,0.7365666021441304
6,0.7201036745032598
7,0.6979889472903207
8,0.6522264203359914
9,0.6054520778531252
10,0.5824045843856279
11,0.5665438170003336
12,0.5481541893163393
13,0.532892148248678
14,0.5235668695423492
15,0.5153706290347632
16,0.5079824903676676
17,0.4966961348126101
18,0.4914534990350867
19,0.4904283041697602
20,0.47912678001231923
21,0.4687955829986306
22,0.46205002710569737
23,0.4543184421436731
24,0.44242736792495085
25,0.4429810694310554
26,0.4348261570341365
27,0.4258084687036137
28,0.419982016952925
29,0.41343341889076457
30,0.4098620153963566
31,0.398184027479485
32,0.4019940189670685
33,0.3928478806344576
34,0.3823473876732033
35,0.3765602238303007
36,0.3718950723319553
37,0.3612248924842408
38,0.3577315548304902
39,0.348415172377298
40,0.3413439137471277
41,0.3411404133536095
42,0.34290367546816203
43,0.3349486622352933
44,0.33020140442910584
45,0.33023559717937956
46,0.32269339934857777
47,0.31880512383095055
48,0.31504553027970844
49,0.31312799808937447
50,0.3064400699249534
